cell_id,suite,hardware,replicate_1_median_ms,replicate_2_median_ms,mean_replicate_median_ms,signed_difference_pct,absolute_difference_pct
49b28832a07e3f56a2d6,single_moe,H100,3.521328091621399,3.1132800579071045,3.3173040747642517,-12.300591821486636,12.300591821486636
49ff2ab5ffcf47f3a650,single_moe,A100-40GB,1.5057920217514038,1.6204800009727478,1.5631360113620758,7.337044146363686,7.337044146363686
4a4c3e8687eb7edacd1e,attention,A100-40GB,7.498751878738403,6.589439868927002,7.044095873832703,-12.90885340146064,12.90885340146064
4a50c95289d6dda37044,attention,H100,0.3940960019826889,0.3784320056438446,0.38626400381326675,-4.055256556191245,4.055256556191245
4a58dddb827c2008e743,distributed_moe,A100-40GB,0.15486399829387665,0.18412800133228302,0.16949599981307983,17.265306007621838,17.265306007621838
4a887838a5f4260ba04a,single_moe,A100-40GB,1.3153280019760132,1.326591968536377,1.320959985256195,0.8527106563473357,0.8527106563473357
4a90c1b7ff51f69107cf,attention,H100,7.689407825469971,0.7730239927768707,4.231215909123421,-163.46090535772174,163.46090535772174
4aae77a71b77aeaf1f1c,distributed_moe,A100-40GB,3.161504030227661,2.550112009048462,2.8558080196380615,-21.408722749391455,21.408722749391455
4abbff9f27e3218ae381,attention,A100-40GB,2.1186559200286865,1.7162240147590637,1.9174399673938751,-20.987979395078312,20.987979395078312
4ad5933052dc6a8adc56,attention,H100,9.998559951782227,10.089119911193848,10.043839931488037,0.9016467808065143,0.9016467808065143
4adc6afb65d6ad29e4f2,attention,B200,0.5972959995269775,0.5423200130462646,0.5698080062866211,-9.648159708914168,9.648159708914168
4b17ffd77d17bb6a0b62,attention,B200,45.948848724365234,45.98030471801758,45.964576721191406,0.06843529495147369,0.06843529495147369
4ba4b7a43bfd05fdcd6d,attention,A100-40GB,0.6328319907188416,0.6999040246009827,0.6663680076599121,10.06531422744593,10.06531422744593
4bb2508ed7c4a4f24fab,single_moe,H100,0.42948800325393677,0.4254399985074997,0.42746400088071823,-0.9469814389274499,0.9469814389274499
4be3677ef7738ac2fcb9,attention,H100,1.7696160078048706,1.7632479667663574,1.766431987285614,-0.3605030414048733,0.3605030414048733
4bea9f056a3903ef1736,attention,B200,1.7616639733314514,1.7172639966011047,1.739463984966278,-2.5525091128119812,2.5525091128119812
4bfe77203de2064f2fda,attention,B200,1.140991985797882,1.1404799818992615,1.1407359838485718,-0.044883645810244906,0.044883645810244906
4c4819d90e2c363b9383,attention,B200,0.11209600046277046,0.12468799948692322,0.11839199997484684,10.635852951912298,10.635852951912298
4c6a21afb8e87614b584,attention,B200,2.687824010848999,2.686463952064514,2.6871439814567566,-0.05061354337059182,0.05061354337059182
4c9fb7b5e8ad607b3e0e,attention,B200,0.6933760046958923,0.45267200469970703,0.5730240046977997,-42.0059191277907,42.0059191277907
4cb5be7e4252c2372b39,attention,B200,0.8495520055294037,0.8586240112781525,0.8540880084037781,1.0621862922187175,1.0621862922187175
4cd570a20d2ec179ecf4,attention,B200,0.34883199632167816,0.31438399851322174,0.33160799741744995,-10.388168583609586,10.388168583609586
4ce640890b6aabb4b431,attention,B200,0.6237600147724152,0.6024959981441498,0.6131280064582825,-3.4681202626995304,3.4681202626995304
4cf9840d526bafde62a5,attention,A100-40GB,7.23967981338501,7.354368209838867,7.2970240116119385,1.5717146643803128,1.5717146643803128
4cfe6fc3b59b8c87d43f,distributed_moe,A100-40GB,0.20948800444602966,0.24663999676704407,0.22806400060653687,16.29016075409033,16.29016075409033
4d10bf0108d851f04ba0,attention,H100,1.1542719602584839,1.2864479422569275,1.2203599512577057,10.830901314175604,10.830901314175604
4d3b7b8ed6af14506620,attention,H100,1.285535991191864,0.5141760110855103,0.8998560011386871,-85.72037960854479,85.72037960854479
4d47f228b65d6b2bffb9,distributed_moe,H100,0.1162559986114502,0.14324799925088882,0.1297519989311695,20.8027628566688,20.8027628566688
4d709e917c6072d2eb9b,distributed_moe,A100-40GB,14.817232131958008,14.394752025604248,14.605992078781128,-2.8925122242638914,2.8925122242638914
4d74205f84c882528106,distributed_moe,B200,1.0182240009307861,1.029375970363617,1.0237999856472015,1.0892722786844955,1.0892722786844955
4dbf2cdd77542cdce715,attention,H100,0.20632000267505646,0.23921599984169006,0.22276800125837326,14.766931058684593,14.766931058684593
4dd0e478c90932943419,single_moe,B200,0.1380160003900528,0.1390880048274994,0.1385520026087761,0.7737199154555503,0.7737199154555503
4dd88a0689cf292bc472,attention,B200,59.77788734436035,59.49179267883301,59.63484001159668,-0.47974416544373955,0.47974416544373955
4e04ce5937af80e83c8a,attention,H100,0.5259359776973724,0.5337119996547699,0.5298239886760712,1.4676613599222361,1.4676613599222361
4e4ec6dc9d16c5a0f260,single_moe,B200,1.8238720297813416,1.814191997051239,1.8190320134162903,-0.5321529615041051,0.5321529615041051
4e4f65d984d2a0395612,attention,H100,2.805631995201111,3.505679965019226,3.1556559801101685,22.183912765854647,22.183912765854647
4ec8aa319b8e6d7a65d3,distributed_moe,A100-40GB,2.2269439697265625,1.929744005203247,2.078343987464905,-14.299844795462858,14.299844795462858
4ed42ec570f2a725d205,attention,A100-40GB,11.315711975097656,11.467264175415039,11.391488075256348,1.3303986214634418,1.3303986214634418
4fa591c1e052647ee448,distributed_moe,B200,2.5609599351882935,2.5567840337753296,2.5588719844818115,-0.1631930568738285,0.1631930568738285
4fa6de780ea9f8a102d4,attention,H100,0.1751680001616478,0.12401600182056427,0.14959200099110603,-34.19434060790775,34.19434060790775
4fb4ddb5eb0c502586d6,attention,B200,0.24638400226831436,0.2738400101661682,0.2601120062172413,10.555455819645266,10.555455819645266
4fd97df08da05d75a34a,single_moe,H100,0.6360639929771423,0.6287360191345215,0.6324000060558319,-1.1587561310007157,1.1587561310007157
501e4840198f16e60dea,single_moe,A100-40GB,21.306367874145508,24.835071563720703,23.070719718933105,15.295160847016604,15.295160847016604
5085a284cbe25b3b964e,attention,H100,0.5530720055103302,0.5406399965286255,0.5468560010194778,-2.2733606211741857,2.2733606211741857
50a2ce66f5937d94806a,single_moe,H100,1.2937920093536377,1.2747039794921875,1.2842479944229126,-1.486319616175656,1.486319616175656
50ac220b8271cc42d708,attention,A100-40GB,18.869759559631348,18.791423797607422,18.830591678619385,-0.41600265865713454,0.41600265865713454
50bd471ebd2c1d952995,attention,H100,0.5343199968338013,0.56632000207901,0.5503199994564056,5.814799621459817,5.814799621459817
5108958fedfbd50e54cb,distributed_moe,A100-40GB,2.788607954978943,2.7505760192871094,2.769591987133026,-1.3731963360856874,1.3731963360856874
5123eb5d7ec62ad079a2,attention,B200,0.17475200444459915,0.19127999991178513,0.18301600217819214,9.030901817587305,9.030901817587305
5137ffad57f0a36364a3,attention,H100,0.3309919983148575,0.3300960063934326,0.33054400235414505,-0.271065853575797,0.271065853575797
5153c009a8bcefa3ff65,attention,B200,0.43139199912548065,0.42903999984264374,0.4302159994840622,-0.5467019556821587,0.5467019556821587
5180db62ad1493e9301b,distributed_moe,H100,0.9003680050373077,7.135695695877075,4.0180318504571915,155.18363026739775,155.18363026739775
51a6b3013f8382d8342d,attention,B200,2.3344160318374634,2.509519934654236,2.4219679832458496,7.229819057397423,7.229819057397423
51fce04e5ea0f9ac47af,attention,B200,53.43391990661621,53.519710540771484,53.47681522369385,0.1604258477181386,0.1604258477181386
5246a634ecf5981256fb,attention,A100-40GB,1.6414719820022583,1.6926720142364502,1.6670719981193542,3.071255008299061,3.071255008299061
5291fada41ec4ab107a3,attention,B200,0.40668798983097076,0.4416799992322922,0.42418399453163147,8.249252648006749,8.249252648006749
52a1b2f086134a19cf81,attention,A100-40GB,0.7034879922866821,0.6179839968681335,0.6607359945774078,-12.940720063727579,12.940720063727579
52e36dbe7251ae984c24,attention,A100-40GB,1.996288001537323,1.9496959447860718,1.9729919731616974,-2.3614924634786005,2.3614924634786005
52f804599d380067bac2,single_moe,H100,1.140720009803772,1.0475200414657593,1.0941200256347656,-8.518258157640586,8.518258157640586
52f889435ce05b4c2f5e,attention,H100,20.084128379821777,20.526111602783203,20.30511999130249,2.1767082546212246,2.1767082546212246
53464d9caaca85898ed1,distributed_moe,H100,13.55467176437378,13.858112335205078,13.706392049789429,2.2138617495328434,2.2138617495328434
536b380cec16497f6eab,single_moe,B200,0.2749119997024536,0.2767360061407089,0.27582400292158127,0.6612935853787489,0.6612935853787489
536b701186435c3f4a36,distributed_moe,H100,0.16335999965667725,0.8453280031681061,0.5043440014123917,135.2188192189477,135.2188192189477
53719e7b438d406d6823,attention,B200,0.25411199033260345,0.24236800521612167,0.24823999777436256,-4.730899622049007,4.730899622049007
53a90dd0ee8c389d360f,attention,H100,1.5605760216712952,1.5194399952888489,1.540008008480072,-2.6711566534674027,2.6711566534674027
53cd5b268dc79190ea9f,attention,H100,0.2661599963903427,0.2645440101623535,0.2653520032763481,-0.6089971841313911,0.6089971841313911
5400cbdb1699abe6df2a,single_moe,H100,10.7674880027771,10.692543983459473,10.730015993118286,-0.6984520746818311,0.6984520746818311
5410f5d942f5d59fc9cd,attention,H100,1.0223039984703064,1.1291360259056091,1.0757200121879578,9.93121130265226,9.93121130265226
54473b3d651d6bd2dd80,attention,A100-40GB,2.4468480348587036,2.382848024368286,2.414848029613495,-2.6502707294860666,2.6502707294860666
5476d8c6c45dc09225c7,attention,H100,1.6002879738807678,1.609935998916626,1.605111986398697,0.6010811156861963,0.6010811156861963
548af6dfd8c7d3c623ec,single_moe,A100-40GB,24.493568420410156,25.624064445495605,25.05881643295288,4.511370391774859,4.511370391774859
54b65c0de7c8e4c5875d,distributed_moe,H100,0.08830400183796883,0.13409600406885147,0.11120000295341015,41.179857027583246,41.179857027583246
54ea405b076338710f6a,attention,B200,1.2430559992790222,1.2259199619293213,1.2344879806041718,-1.3881088855408998,1.3881088855408998
550d6b9b8db5edde9800,attention,B200,5.889519929885864,5.886160135269165,5.887840032577515,-0.05706327954070458,0.05706327954070458
552a8bd246c08a656320,distributed_moe,B200,0.11751999706029892,0.11611200124025345,0.11681599915027618,-1.2053107710307525,1.2053107710307525
552bc4f5983f8552a444,attention,B200,0.7452479898929596,0.7668160200119019,0.7560320049524307,2.852793265054872,2.852793265054872
554b8dccf0209237cbfb,attention,H100,2.299888014793396,2.2599679231643677,2.279927968978882,-1.750936528354773,1.750936528354773
55506fe7c3e601fc8a24,distributed_moe,A100-40GB,1.2510559558868408,1.5333120226860046,1.3921839892864227,20.27433650805285,20.27433650805285
55a02981751af4ebecce,attention,A100-40GB,4.729343891143799,4.868607997894287,4.798975944519043,2.9019546745080724,2.9019546745080724
55b1dd8eec170d023a51,distributed_moe,H100,1.6526240110397339,1.7995359897613525,1.7260800004005432,8.511307626965563,8.511307626965563
55c5f822d4cc07e251d8,attention,B200,0.2964159995317459,0.2999359965324402,0.29817599803209305,1.1805098411426842,1.1805098411426842
55dc40eac091871263c0,attention,B200,1.1577919721603394,1.120144009590149,1.1389679908752441,-3.305445181234612,3.305445181234612
5616191c4a905af75a80,attention,B200,0.4039520025253296,0.42876799404621124,0.4163599982857704,5.9602247149230445,5.9602247149230445
5625bc47f2925cb03466,attention,B200,3.1147680282592773,3.041840076446533,3.0783040523529053,-2.3690951437042607,2.3690951437042607
5653ecc51e00ba5109eb,attention,H100,3.7209759950637817,3.5334240198135376,3.6272000074386597,-5.170709496736123,5.170709496736123
566d5d52f92e35b01807,attention,H100,0.27480000257492065,0.2730880081653595,0.2739440053701401,-0.6249431913094765,0.6249431913094765
567eaf0892451420ae1e,distributed_moe,B200,0.132143996655941,0.11494399979710579,0.1235439982265234,-13.922163039679406,13.922163039679406
56bb46e6beec842c3526,attention,A100-40GB,8.185344219207764,9.186816215515137,8.68608021736145,11.529619474451364,11.529619474451364
56da5cb1932b153710bc,attention,B200,1.7831520438194275,1.7338239550590515,1.7584879994392395,-2.8051421889774684,2.8051421889774684
56e21c4ad1150c43bc3b,distributed_moe,B200,3.1418240070343018,3.3580158948898315,3.2499199509620667,6.65222193523662,6.65222193523662
570440570b3b1060835c,attention,A100-40GB,23.361536026000977,22.935039520263672,23.148287773132324,-1.8424537914736363,1.8424537914736363
571321b083b7a37f0afd,attention,A100-40GB,0.47257600724697113,0.45209600031375885,0.462336003780365,-4.4296803116681795,4.4296803116681795
575017a5b03a1209e781,attention,A100-40GB,8.654848098754883,8.613376140594482,8.634112119674683,-0.4803268429407768,0.4803268429407768
5766733b748e9879db8f,single_moe,H100,0.24927999824285507,0.26391999423503876,0.2565999962389469,5.705376541997633,5.705376541997633
5774a12f81ca1aa82ae7,attention,B200,0.17662400007247925,0.22113599628210068,0.19887999817728996,22.38133377794059,22.38133377794059
5784c89cb8309fcc17a5,attention,B200,1.634880006313324,1.4225120544433594,1.5286960303783417,-13.892098079001684,13.892098079001684
579a0ac6447e8a9c2863,attention,B200,1.1490240097045898,1.163103997707367,1.1560640037059784,1.2179246095061413,1.2179246095061413
57abc0152c0b4c78689e,attention,B200,0.8499839901924133,0.8443520069122314,0.8471679985523224,-0.6648012306657077,0.6648012306657077
57c5517404709f697c21,distributed_moe,A100-40GB,0.1472800001502037,0.14843200147151947,0.1478560008108616,0.7791373464709176,0.7791373464709176
57cd7fc4722bd04689d9,attention,H100,0.355103999376297,0.33350399136543274,0.34430399537086487,-6.273528132485929,6.273528132485929
57ec6c99b51dad0b6126,attention,B200,2.293712019920349,1.3909760117530823,1.8423440158367157,-48.999318281894375,48.999318281894375
57f854a466846061273e,attention,B200,3.5160319805145264,3.49072003364563,3.503376007080078,-0.722501576129505,0.722501576129505
586e80cee71184af019d,attention,A100-40GB,0.8079360127449036,0.8606719970703125,0.834304004907608,6.320955432935863,6.320955432935863
5892dc9f52b64d3e412f,distributed_moe,B200,1.0902560353279114,1.0676639676094055,1.0789600014686584,-2.0938744427739673,2.0938744427739673
5896b56a2e63f4390306,single_moe,A100-40GB,1.3030400276184082,1.3235199451446533,1.3132799863815308,1.5594479272217694,1.5594479272217694
58a9d340c641f253a826,attention,B200,3.024272084236145,2.9826879501342773,3.003480017185211,-1.3845317386476013,1.3845317386476013
58c504dcee3c71b46e58,attention,A100-40GB,1.6174079775810242,1.3096959590911865,1.4635519683361053,-21.025014836997673,21.025014836997673
58e7d6c751cf00ec8565,attention,B200,1.5903039574623108,1.6442399621009827,1.6172719597816467,3.334999058906206,3.334999058906206
5940d91504978ce54c56,attention,A100-40GB,7.066624164581299,7.135743856430054,7.101184010505676,0.9733544680224793,0.9733544680224793
