cell_id,hardware,world_size,suite,runtime_profile,baseline_median_ms,profile_median_ms,latency_effect_pct,runtime_profile_label
3a090bc943cd200d0092,B200,1,attention,compile-reduce-overhead,0.2601120062172413,0.3648479953408241,40.26572654093831,reduce overhead
3a5902c3521c3a74a10e,H100,1,attention,compile-reduce-overhead,0.140464000403881,0.1959279999136924,39.48627360059077,reduce overhead
3aada57a67ba51789e88,A100-40GB,1,attention,compile-reduce-overhead,51.54918384552002,51.71174335479736,0.315348366648236,reduce overhead
3b26e9ec297f493f5bc5,H100,1,attention,compile-reduce-overhead,0.1537759974598884,0.2367440052330494,53.95380888022049,reduce overhead
3c65a2da096b517c16f4,H100,1,attention,compile-disable-caches,3.919863998889923,3.5094239711761475,-10.47077214490118,disable caches
3ca3e9e7aeba44685f5e,B200,1,attention,compile-max-autotune-no-cudagraphs,0.210351999849081,0.1492240019142627,-29.05986060445116,"max autotune
(no CUDA graphs)"
3cb191918e8f3c2802e2,H100,1,attention,compile-disable-caches,0.6723840087652206,0.6627999842166901,-1.4253796080205523,disable caches
3cdc413ffd52983b8fe2,H100,1,attention,compile-reduce-overhead,0.2334159985184669,0.3069680035114288,31.511124113089764,reduce overhead
3d452ed52027b0b8fbb8,B200,1,attention,compile-disable-caches,0.4666719958186149,0.4703999981284141,0.7988485152745669,disable caches
3daa5eda34a11247e45b,H100,1,attention,compile-disable-caches,0.3067279905080795,0.278839997947216,-9.09209248059443,disable caches
3e778004a660695cd310,A100-40GB,1,attention,compile-reduce-overhead,0.420864000916481,0.4733439981937408,12.469585700601248,reduce overhead
3eba2ec24a794aefb898,H100,1,attention,compile-reduce-overhead,0.9130560159683228,1.1272000074386597,23.453543673684788,reduce overhead
3eccf34ce6f48a8dc014,B200,1,attention,compile-disable-caches,1.0381439924240112,1.0595920085906982,2.065996270575821,disable caches
3ed3cf8305a2b4682f8d,H100,1,attention,compile-reduce-overhead,4.393656015396118,4.920151948928833,11.983094072175508,reduce overhead
3f8a8b1acff126b2b66d,H100,1,attention,compile-max-autotune-no-cudagraphs,0.5101040005683899,0.4898319989442825,-3.974091871759293,"max autotune
(no CUDA graphs)"
40901d98341d0ece3aa5,A100-40GB,1,attention,compile-disable-caches,7.225343942642212,9.140991926193236,26.51289680821061,disable caches
40bcd5d5456bbcab31aa,B200,1,attention,compile-reduce-overhead,0.729215994477272,0.8207679837942123,12.554852061708829,reduce overhead
40fe1403b527654071a8,B200,1,attention,compile-reduce-overhead,1.4077679812908173,1.6656479835510254,18.318359679110728,reduce overhead
41af6ed7df3fbaadb3e5,B200,1,attention,compile-reduce-overhead,1.6576480269432068,1.747439980506897,5.416828669550039,reduce overhead
422d3ae93470e28bf17b,A100-40GB,1,attention,compile-reduce-overhead,0.4236800000071525,0.4863999933004379,14.80362379442658,reduce overhead
42cee0c229ae9cd88013,B200,1,attention,compile-max-autotune-no-cudagraphs,3.503376007080078,2.755367994308472,-21.35106283938505,"max autotune
(no CUDA graphs)"
43329a627d68793c4e84,A100-40GB,1,attention,compile-reduce-overhead,8.626944065093994,8.344575881958008,-3.2730962552370486,reduce overhead
4337a642a614448bae26,B200,1,attention,compile-max-autotune-no-cudagraphs,0.2314159981906414,0.1592720001935959,-31.17502616980396,"max autotune
(no CUDA graphs)"
4371d7606df915d0f4fe,B200,1,attention,compile-disable-caches,0.2237359993159771,0.2426640018820762,8.459971852525884,disable caches
4372031553bc834126f5,B200,1,attention,compile-max-autotune-no-cudagraphs,0.5947519987821579,0.3625039979815483,-39.04955364188292,"max autotune
(no CUDA graphs)"
444e1206f373727f3340,B200,1,attention,compile-max-autotune-no-cudagraphs,2.6871439814567566,2.353064000606537,-12.432529970690592,"max autotune
(no CUDA graphs)"
445699f2e2c24652c896,H100,1,attention,compile-disable-caches,2.396016001701355,2.3893439769744877,-0.2784632791321104,disable caches
4480fc2b340b6808183a,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,1.1279360055923462,0.8056319952011108,-28.57467168290052,"max autotune
(no CUDA graphs)"
44f8f057bb1f46acede9,B200,1,attention,compile-max-autotune-no-cudagraphs,0.2337759956717491,0.1417280025780201,-39.37444168689414,"max autotune
(no CUDA graphs)"
4543661d8bc57e2a4906,B200,1,attention,compile-max-autotune-no-cudagraphs,0.4261119961738586,0.3097679987549782,-27.303619345044385,"max autotune
(no CUDA graphs)"
459a3c464df0cca9e6f1,H100,1,attention,compile-max-autotune-no-cudagraphs,2.2617600113153458,0.8343520015478134,-63.1104981353619,"max autotune
(no CUDA graphs)"
45cd72f0f3cfc6ff461a,H100,1,attention,compile-reduce-overhead,1.645728021860123,1.5229520201683044,-7.460285056886118,reduce overhead
45eb9e05a3d8a023f769,H100,1,attention,compile-max-autotune-no-cudagraphs,2.262784004211426,1.7384639978408811,-23.171456285473813,"max autotune
(no CUDA graphs)"
46c673d1a23746a0782b,H100,1,attention,compile-max-autotune-no-cudagraphs,3.514920055866241,3.320855975151062,-5.521152049853747,"max autotune
(no CUDA graphs)"
47403b8adb8822a2f3c7,B200,1,attention,compile-disable-caches,0.2261519990861416,0.2220080010592937,-1.8323950456300788,disable caches
4863527c03401894ceb9,B200,1,attention,compile-reduce-overhead,0.6490399986505508,0.7531439810991287,16.039686716539087,reduce overhead
4882e694c1ef767f42d7,H100,1,attention,compile-disable-caches,0.3238399997353554,0.2889119982719421,-10.78557358323761,disable caches
489b3e9e1c683e5e6220,B200,1,attention,compile-reduce-overhead,1.7004880011081696,1.851152002811432,8.860044975623351,reduce overhead
48cca531478384c12bdb,H100,1,attention,compile-disable-caches,2.198792040348053,2.1082639694213867,-4.117172941572788,disable caches
490385a70a29953c5e2f,H100,1,attention,compile-reduce-overhead,1.5642080008983612,2.095952033996582,33.994458076728144,reduce overhead
490d0eeef9ef81a6e2ea,A100-40GB,1,attention,compile-reduce-overhead,7.297024011611938,7.09119987487793,-2.8206586192737704,reduce overhead
496e7e42ab6fef8db952,H100,1,attention,compile-reduce-overhead,0.7338560074567795,0.9919760078191756,35.17311267327852,reduce overhead
498b1f3fcbb134aa4c74,B200,1,attention,compile-reduce-overhead,1.6743520200252533,1.9445279836654663,16.136150606856145,reduce overhead
4a4c3e8687eb7edacd1e,A100-40GB,1,attention,compile-reduce-overhead,6.5648640394210815,7.044095873832703,7.299950639250129,reduce overhead
4a50c95289d6dda37044,H100,1,attention,compile-disable-caches,0.379831999540329,0.3862640038132667,1.6933813582641162,disable caches
4abbff9f27e3218ae381,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,2.4550400972366333,1.9174399673938751,-21.89781464049712,"max autotune
(no CUDA graphs)"
4ad5933052dc6a8adc56,H100,1,attention,compile-disable-caches,10.109904050827026,10.043839931488035,-0.6534594097714012,disable caches
4adc6afb65d6ad29e4f2,B200,1,attention,compile-disable-caches,0.546304002404213,0.5698080062866211,4.302367139718925,disable caches
4ba4b7a43bfd05fdcd6d,A100-40GB,1,attention,compile-disable-caches,0.7203840017318726,0.6663680076599121,-7.498222328938565,disable caches
4be3677ef7738ac2fcb9,H100,1,attention,compile-reduce-overhead,1.2177999913692474,1.766431987285614,45.05107569425304,reduce overhead
4bea9f056a3903ef1736,B200,1,attention,compile-disable-caches,1.7199360132217407,1.739463984966278,1.1353894327707024,disable caches
4bfe77203de2064f2fda,B200,1,attention,compile-disable-caches,1.158264011144638,1.1407359838485718,-1.5133015553806648,disable caches
4c9fb7b5e8ad607b3e0e,B200,1,attention,compile-reduce-overhead,0.6273680031299591,0.5730240046977997,-8.662220285547791,reduce overhead
4cb5be7e4252c2372b39,B200,1,attention,compile-max-autotune-no-cudagraphs,0.8410959839820862,0.8540880084037781,1.5446541975129204,"max autotune
(no CUDA graphs)"
4cd570a20d2ec179ecf4,B200,1,attention,compile-max-autotune-no-cudagraphs,0.5604159832000732,0.3316079974174499,-40.82824056446243,"max autotune
(no CUDA graphs)"
4ce640890b6aabb4b431,B200,1,attention,compile-reduce-overhead,0.4461760073900223,0.6131280064582825,37.41841701548959,reduce overhead
4d3b7b8ed6af14506620,H100,1,attention,compile-reduce-overhead,0.3780480027198791,0.8998560011386871,138.02691580557038,reduce overhead
4dd88a0689cf292bc472,B200,1,attention,compile-disable-caches,59.58516025543213,59.63484001159668,0.083376055298973,disable caches
4e04ce5937af80e83c8a,H100,1,attention,compile-disable-caches,0.5468079894781113,0.5298239886760712,-3.10602645331684,disable caches
4ed42ec570f2a725d205,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,11.501823902130129,11.391488075256348,-0.959289829270862,"max autotune
(no CUDA graphs)"
4fa6de780ea9f8a102d4,H100,1,attention,compile-max-autotune-no-cudagraphs,0.1929120011627674,0.149592000991106,-22.455834738405205,"max autotune
(no CUDA graphs)"
5085a284cbe25b3b964e,H100,1,attention,compile-reduce-overhead,0.5210880041122437,0.5468560010194778,4.94503744163792,reduce overhead
50bd471ebd2c1d952995,H100,1,attention,compile-disable-caches,0.5211440026760101,0.5503199994564056,5.598451988429372,disable caches
5123eb5d7ec62ad079a2,B200,1,attention,compile-disable-caches,0.1773680001497268,0.1830160021781921,3.1843410444372475,disable caches
5137ffad57f0a36364a3,H100,1,attention,compile-reduce-overhead,0.2739440053701401,0.330544002354145,20.66115551881844,reduce overhead
5153c009a8bcefa3ff65,B200,1,attention,compile-disable-caches,0.451104000210762,0.4302159994840622,-4.630417978324437,disable caches
51a6b3013f8382d8342d,B200,1,attention,compile-reduce-overhead,2.2665119767189026,2.4219679832458496,6.858821313267077,reduce overhead
51fce04e5ea0f9ac47af,B200,1,attention,compile-disable-caches,53.50922393798828,53.47681522369385,-0.0605665937745462,disable caches
5246a634ecf5981256fb,A100-40GB,1,attention,compile-disable-caches,1.6424959897994995,1.6670719981193542,1.496259867450559,disable caches
52a1b2f086134a19cf81,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,0.8350720107555389,0.6607359945774078,-20.87676439070195,"max autotune
(no CUDA graphs)"
52e36dbe7251ae984c24,A100-40GB,1,attention,compile-reduce-overhead,1.5754239857196808,1.9729919731616972,25.235618541151048,reduce overhead
53719e7b438d406d6823,B200,1,attention,compile-reduce-overhead,0.1988799981772899,0.2482399977743625,24.81898634827572,reduce overhead
53a90dd0ee8c389d360f,H100,1,attention,compile-disable-caches,1.512472003698349,1.540008008480072,1.820595998761698,disable caches
53cd5b268dc79190ea9f,H100,1,attention,compile-disable-caches,0.2517599985003471,0.2653520032763481,5.398794429998471,disable caches
5476d8c6c45dc09225c7,H100,1,attention,compile-disable-caches,1.7516799867153168,1.605111986398697,-8.36728177681921,disable caches
54ea405b076338710f6a,B200,1,attention,compile-disable-caches,1.2113600373268127,1.2344879806041718,1.909254273270972,disable caches
550d6b9b8db5edde9800,B200,1,attention,compile-disable-caches,5.891000032424927,5.887840032577515,-0.0536411446277203,disable caches
552bc4f5983f8552a444,B200,1,attention,compile-max-autotune-no-cudagraphs,0.6935040056705475,0.7560320049524307,9.016241978505237,"max autotune
(no CUDA graphs)"
554b8dccf0209237cbfb,H100,1,attention,compile-max-autotune-no-cudagraphs,2.918656051158905,2.279927968978882,-21.88432179003773,"max autotune
(no CUDA graphs)"
55c5f822d4cc07e251d8,B200,1,attention,compile-reduce-overhead,0.2127439975738525,0.298175998032093,40.15718489476227,reduce overhead
55dc40eac091871263c0,B200,1,attention,compile-reduce-overhead,1.0381439924240112,1.138967990875244,9.711947397182756,reduce overhead
5616191c4a905af75a80,B200,1,attention,compile-reduce-overhead,0.3123920038342476,0.4163599982857704,33.281259819533446,reduce overhead
56bb46e6beec842c3526,A100-40GB,1,attention,compile-reduce-overhead,8.634112119674683,8.68608021736145,0.6018927825635607,reduce overhead
56da5cb1932b153710bc,B200,1,attention,compile-reduce-overhead,1.6012240052223206,1.7584879994392395,9.821486169580862,reduce overhead
570440570b3b1060835c,A100-40GB,1,attention,compile-reduce-overhead,22.577407836914062,23.148287773132324,2.5285450851663893,reduce overhead
571321b083b7a37f0afd,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,0.6202879995107651,0.462336003780365,-25.46429978574152,"max autotune
(no CUDA graphs)"
5784c89cb8309fcc17a5,B200,1,attention,compile-disable-caches,1.498176008462906,1.5286960303783417,2.0371452848686737,disable caches
579a0ac6447e8a9c2863,B200,1,attention,compile-disable-caches,1.1462799906730652,1.1560640037059784,0.8535447807274639,disable caches
57abc0152c0b4c78689e,B200,1,attention,compile-disable-caches,0.8434159904718399,0.8471679985523224,0.4448585422696886,disable caches
57cd7fc4722bd04689d9,H100,1,attention,compile-reduce-overhead,0.3238399997353554,0.3443039953708648,6.319168617907866,reduce overhead
57ec6c99b51dad0b6126,B200,1,attention,compile-reduce-overhead,1.4311519861221311,1.842344015836716,28.73154170220284,reduce overhead
586e80cee71184af019d,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,0.794624000787735,0.834304004907608,4.9935572145489,"max autotune
(no CUDA graphs)"
58a9d340c641f253a826,B200,1,attention,compile-reduce-overhead,2.7631199955940247,3.003480017185211,8.698862951100795,reduce overhead
58e7d6c751cf00ec8565,B200,1,attention,compile-disable-caches,1.6012240052223206,1.6172719597816467,1.0022304503921051,disable caches
59878b73ac7df0b13933,H100,1,attention,compile-reduce-overhead,4.285639882087708,4.332912087440491,1.103037274558753,reduce overhead
5a6e28dbede7f9a31e15,B200,1,attention,compile-disable-caches,0.2498959973454475,0.2641520015895366,5.704774944587096,disable caches
5aba72b0205461aa50f0,A100-40GB,1,attention,compile-reduce-overhead,0.7552000135183334,0.9502720087766648,25.83050738433225,reduce overhead
5b2a0aa182bf96a69416,H100,1,attention,compile-disable-caches,0.4852320030331611,0.4817279949784279,-0.7221304515839632,disable caches
5b47a7f47af03d76aee5,H100,1,attention,compile-reduce-overhead,2.262784004211426,2.2341919541358948,-1.2635784070559248,reduce overhead
5b4c91fd23e2ea54186e,B200,1,attention,compile-max-autotune-no-cudagraphs,7.078807950019836,5.576679944992065,-21.22007004051525,"max autotune
(no CUDA graphs)"
5b838ad5a73ae9ec02ee,H100,1,attention,compile-max-autotune-no-cudagraphs,0.6723840087652206,0.3735199943184852,-44.44841200128706,"max autotune
(no CUDA graphs)"
5b8a645a34800469e3a4,B200,1,attention,compile-max-autotune-no-cudagraphs,59.58516025543213,46.25129699707031,-22.377825621684423,"max autotune
(no CUDA graphs)"
5ba7c518af0745e99292,H100,1,attention,compile-reduce-overhead,3.62720000743866,3.8212080001831055,5.348698509775428,reduce overhead
5bb4e36ce719fda52963,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,0.7255039811134338,0.5591039955615997,-22.935778422119668,"max autotune
(no CUDA graphs)"
5bcb6daa588575c16792,H100,1,attention,compile-disable-caches,2.262784004211426,2.0372719764709477,-9.966131425746438,disable caches
5c2edb85f8ce40ee7b03,A100-40GB,1,attention,compile-reduce-overhead,2.6869760155677795,3.076095998287201,14.48170659004551,reduce overhead
5c345354e959cf88692a,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,2.057983994483948,1.9041280150413515,-7.47605325672986,"max autotune
(no CUDA graphs)"
5c722a9e06b0c8cd9c9a,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,1.3585920333862305,1.1125759929418564,-18.108161567177014,"max autotune
(no CUDA graphs)"
5cd3053a8219ed49fe4a,H100,1,attention,compile-disable-caches,0.2739440053701401,0.2823279947042465,3.060475560608964,disable caches
5ce5f4ad7b4cf0d66d0d,H100,1,attention,compile-max-autotune-no-cudagraphs,4.668520033359528,1.3873599767684937,-70.28265988246962,"max autotune
(no CUDA graphs)"
5d122e0bf20d91cb9f4e,H100,1,attention,compile-disable-caches,14.024072170257568,13.760504007339478,-1.879398221274628,disable caches
5d123aa355be52e0593b,H100,1,attention,compile-max-autotune-no-cudagraphs,3.62720000743866,3.262160003185272,-10.063961278803584,"max autotune
(no CUDA graphs)"
5d76dae899ed2deffe98,H100,1,attention,compile-max-autotune-no-cudagraphs,2.005511999130249,1.897279977798462,-5.396727687429704,"max autotune
(no CUDA graphs)"
5d7d9ed8da80952a69c2,H100,1,attention,compile-disable-caches,0.6657920032739639,0.6725200116634369,1.010527064967538,disable caches
5db7fde224637db4b9e2,H100,1,attention,compile-max-autotune-no-cudagraphs,0.4920639991760254,0.485847994685173,-1.2632512236744051,"max autotune
(no CUDA graphs)"
5dd4de6509436bdea45f,H100,1,attention,compile-max-autotune-no-cudagraphs,1.2203599512577057,1.2194880247116089,-0.0714483087713745,"max autotune
(no CUDA graphs)"
5e51cb0416c0f23477d6,H100,1,attention,compile-reduce-overhead,0.7739680111408234,0.8592319935560226,11.01647370277239,reduce overhead
5e990d81965e47068cba,H100,1,attention,compile-max-autotune-no-cudagraphs,2.396016001701355,2.408271968364716,0.5115143911667501,"max autotune
(no CUDA graphs)"
5eab248a89a2c3680526,B200,1,attention,compile-max-autotune-no-cudagraphs,1.2113600373268127,0.8002160042524338,-33.94069644081023,"max autotune
(no CUDA graphs)"
5eaebf8543c0b477deef,B200,1,attention,compile-max-autotune-no-cudagraphs,2.2665119767189026,2.7368399500846863,20.75117970683085,"max autotune
(no CUDA graphs)"
5eb87c0f7c978c99c1eb,H100,1,attention,compile-reduce-overhead,0.210096001625061,0.2963999956846237,41.07836103115445,reduce overhead
5f08cff0d631120eca98,H100,1,attention,compile-reduce-overhead,0.5174879878759384,0.6568719893693924,26.9347317733044,reduce overhead
5fc4b06c0c19e5af5acc,A100-40GB,1,attention,compile-reduce-overhead,1.5779839754104614,2.034687936306,28.942243268138487,reduce overhead
600487af02e10f229e1b,H100,1,attention,compile-disable-caches,8.277144193649292,8.39901614189148,1.4723912667329726,disable caches
60133626b7824b8fb829,A100-40GB,1,attention,compile-reduce-overhead,1.6424959897994995,2.007040023803711,22.194515923823445,reduce overhead
605916e3a2ad11b7db2d,H100,1,attention,compile-disable-caches,2.584544062614441,2.585919976234436,0.0532362221986375,disable caches
609cbd39e1c9d25ce982,H100,1,attention,compile-max-autotune-no-cudagraphs,0.5403920114040375,0.3172480016946792,-41.29298823822158,"max autotune
(no CUDA graphs)"
60e4dee7044aec3ec947,H100,1,attention,compile-reduce-overhead,72.44991302490234,73.94568061828613,2.0645540221279037,reduce overhead
61b834731228d619c973,B200,1,attention,compile-max-autotune-no-cudagraphs,5.891000032424927,5.911399960517883,0.34628972976867,"max autotune
(no CUDA graphs)"
61cc36ed772b1abe9df2,H100,1,attention,compile-max-autotune-no-cudagraphs,20.30511999130249,20.35813617706299,0.2610976235708385,"max autotune
(no CUDA graphs)"
61dfa9f03038fc7132ab,B200,1,attention,compile-reduce-overhead,2.2123119831085205,2.3543519973754883,6.420433254960147,reduce overhead
61e462d2eb37a3193918,B200,1,attention,compile-max-autotune-no-cudagraphs,3.531615972518921,3.607912003993988,2.1603716844855327,"max autotune
(no CUDA graphs)"
629d4a9228a4c0ae0545,H100,1,attention,compile-max-autotune-no-cudagraphs,1.2066479921340942,1.2282480001449585,1.7900836160728355,"max autotune
(no CUDA graphs)"
63135086c58f0fade985,B200,1,attention,compile-disable-caches,4.756840109825134,4.772440075874329,0.3279480850527853,disable caches
631f05ede7e1c236ba5a,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,7.297024011611938,6.571263909339905,-9.945973880819269,"max autotune
(no CUDA graphs)"
6342042cf81bb7fce2e2,H100,1,attention,compile-max-autotune-no-cudagraphs,0.5871360003948212,0.5774240046739578,-1.6541305105346096,"max autotune
(no CUDA graphs)"
63874be1a87cf590ff94,B200,1,attention,compile-max-autotune-no-cudagraphs,53.50922393798828,40.56407260894776,-24.192373531790768,"max autotune
(no CUDA graphs)"
63935c4ca01d12f68991,B200,1,attention,compile-max-autotune-no-cudagraphs,0.9028239995241164,0.6349040120840073,-29.675771532583465,"max autotune
(no CUDA graphs)"
63a91994dfd20d932aae,H100,1,attention,compile-disable-caches,3.8556880056858063,0.3953840062022209,-89.74543568828271,disable caches
641e9ce3058aff906847,B200,1,attention,compile-disable-caches,0.2601120062172413,0.2597520053386688,-0.1384022536321515,disable caches
644ebba4f214bfe81981,H100,1,attention,compile-reduce-overhead,5.7278958559036255,6.696951985359192,16.91818695440805,reduce overhead
65376e1d7446c7829015,H100,1,attention,compile-max-autotune-no-cudagraphs,0.210096001625061,0.2173040024936199,3.4308129677890484,"max autotune
(no CUDA graphs)"
65d4decb5ab01b996007,H100,1,attention,compile-max-autotune-no-cudagraphs,0.7248959839344025,0.7342559993267059,1.2912218579970056,"max autotune
(no CUDA graphs)"
661932d349994bbe0c9d,B200,1,attention,compile-disable-caches,0.1424239985644817,0.1365840025246143,-4.100429772180124,disable caches
6749e0377b75bfd1dfb8,H100,1,attention,compile-max-autotune-no-cudagraphs,0.6878319978713989,0.6145360022783279,-10.656089832967444,"max autotune
(no CUDA graphs)"
676d89f41b8f730c8d55,B200,1,attention,compile-disable-caches,2.2665119767189026,2.215183973312378,-2.2646252891559486,disable caches
685e9be3abfbca6ebc42,H100,1,attention,compile-disable-caches,0.4047759994864464,0.3942080065608024,-2.61082498444866,disable caches
68a40717c094cf460156,H100,1,attention,compile-reduce-overhead,0.4047759994864464,0.6854960173368454,69.35194235986285,reduce overhead
68d893000106e2b170bf,H100,1,attention,compile-disable-caches,0.2868319973349571,0.2777520045638084,-3.165613618952433,disable caches
698eefeb11a649a5f345,H100,1,attention,compile-max-autotune-no-cudagraphs,1.2177999913692474,1.2293840050697329,0.9512246495798222,"max autotune
(no CUDA graphs)"
69c239f3b5bc6bc4e76c,B200,1,attention,compile-disable-caches,0.2802320048213005,0.2864960059523582,2.2352911242426408,disable caches
69fac25bad0772d96669,H100,1,attention,compile-disable-caches,0.3116879984736442,0.2932479903101921,-5.916175230921315,disable caches
6a2cbf3d7868f220a05a,A100-40GB,1,attention,compile-disable-caches,5.755647897720337,5.541887998580933,-3.71391549549216,disable caches
6a4333f9a3ecba46959d,B200,1,attention,compile-reduce-overhead,0.210351999849081,0.285703994333744,35.82185790423908,reduce overhead
6a63b80f8ead72fb9e32,B200,1,attention,compile-reduce-overhead,1.158264011144638,1.4576640129089355,25.849029140465102,reduce overhead
6b97a51044b1c8d9b1f7,H100,1,attention,compile-reduce-overhead,0.1391199976205825,0.1965999975800514,41.31684944117967,reduce overhead
6c185febc38599660aa4,H100,1,attention,compile-reduce-overhead,1.873887985944748,2.438264012336731,30.1179168992561,reduce overhead
6d089e62d0d9a0fccd18,H100,1,attention,compile-disable-caches,0.9704160094261168,0.9792879968881608,0.914245784886676,disable caches
6d679ae2a438b4967f03,A100-40GB,1,attention,compile-disable-caches,8.979968070983887,9.880576133728027,10.029078674056642,disable caches
6d7124708d166a56a5e7,H100,1,attention,compile-disable-caches,0.5001920014619827,0.5083840042352676,1.6377716455563012,disable caches
6dd8105645bcb237031b,B200,1,attention,compile-max-autotune-no-cudagraphs,2.7631199955940247,1.7260880172252655,-37.53119589530583,"max autotune
(no CUDA graphs)"
6e007010ab080a184dd8,A100-40GB,1,attention,compile-disable-caches,0.6202879995107651,0.5844479948282242,-5.7779619645726985,disable caches
6e2c4e96613cc51114d3,A100-40GB,1,attention,compile-disable-caches,7.101184010505676,6.363135933876038,-10.393310123181587,disable caches
6ebd5c7c100542afe6d8,B200,1,attention,compile-reduce-overhead,1.6786159873008728,1.8138799965381625,8.058067494924012,reduce overhead
6ebe9b977d8441848414,H100,1,attention,compile-disable-caches,20.30511999130249,20.197231769561768,-0.5313350612403944,disable caches
6ed681363b66a52624f0,H100,1,attention,compile-disable-caches,2.005511999130249,1.918472021818161,-4.34003772352574,disable caches
6f03f140f8a6ade73cc0,A100-40GB,1,attention,compile-reduce-overhead,1.1279360055923462,1.321984022855759,17.20381442753096,reduce overhead
6f2adfd4592255f63c2c,B200,1,attention,compile-disable-caches,1.377104014158249,1.37922403216362,0.1539475583234683,disable caches
6fc272f948030d1b1172,A100-40GB,1,attention,compile-disable-caches,1.5754239857196808,1.5057919919490814,-4.41988914741515,disable caches
6fe4b65915208630ea22,H100,1,attention,compile-reduce-overhead,4.5728960037231445,2.3572320342063904,-48.452096170846936,reduce overhead
6fff09599db56806c283,B200,1,attention,compile-reduce-overhead,1.7158640027046204,1.8663520216941836,8.770393151925628,reduce overhead
7051125f69a5b71c7e6e,A100-40GB,1,attention,compile-disable-caches,1.0191359966993332,1.1481599807739258,12.66013412267464,disable caches
709af452e542bca30631,A100-40GB,1,attention,compile-disable-caches,1.4123520255088806,1.3972479701042175,-1.0694256907530533,disable caches
70f4d5f3c0b5a683b68b,H100,1,attention,compile-max-autotune-no-cudagraphs,1.0949280261993408,0.9983119815587996,-8.8239630668611,"max autotune
(no CUDA graphs)"
7160d8925f4d8bce7554,H100,1,attention,compile-max-autotune-no-cudagraphs,0.9704160094261168,0.5013759955763817,-48.33391136313954,"max autotune
(no CUDA graphs)"
7175442ceaf153aee3c9,H100,1,attention,compile-reduce-overhead,1.0757200121879578,1.3023679852485657,21.06942052696574,reduce overhead
717fd0927d9298d1db2f,H100,1,attention,compile-max-autotune-no-cudagraphs,0.379831999540329,0.249184001237154,-34.39625899378794,"max autotune
(no CUDA graphs)"
71a842f0f73422e8eedd,H100,1,attention,compile-reduce-overhead,0.6657920032739639,0.8217839896678925,23.429537397093075,reduce overhead
721ae09815f1ab2c19dd,A100-40GB,1,attention,compile-disable-caches,3.5509760975837708,3.6180480122566223,1.8888303618402285,disable caches
730ab86101c066ec9f7c,H100,1,attention,compile-reduce-overhead,0.1929120011627674,0.260743997991085,35.1621446148833,reduce overhead
7322ed66c608d6f4799e,A100-40GB,1,attention,compile-disable-caches,0.724480003118515,0.6343680173158646,-12.438160530969046,disable caches
73265a74a04c6bf81081,B200,1,attention,compile-max-autotune-no-cudagraphs,1.6576480269432068,1.6458959877490995,-0.7089586572716801,"max autotune
(no CUDA graphs)"
734005bd81f40f996c0b,H100,1,attention,compile-disable-caches,0.210096001625061,0.2037200033664703,-3.034802285275925,disable caches
7352e89de3684e499add,A100-40GB,1,attention,compile-reduce-overhead,1.514495998620987,1.6831999719142914,11.139281546264671,reduce overhead
7366ebb9fb2b86c8f9c3,B200,1,attention,compile-reduce-overhead,4.756840109825134,5.026496052742004,5.668804010458592,reduce overhead
74459af16da1fc80d6cf,H100,1,attention,compile-reduce-overhead,2.319239974021912,2.65281593799591,14.382986138149734,reduce overhead
746865bb10d89d0dc3ad,B200,1,attention,compile-max-autotune-no-cudagraphs,25.214879989624023,25.23294448852539,0.0716422164563177,"max autotune
(no CUDA graphs)"
747d3c560099d52a5034,B200,1,attention,compile-reduce-overhead,53.50922393798828,54.48085594177246,1.8158215206226909,reduce overhead
748ace88f9a42252c625,A100-40GB,1,attention,compile-max-autotune-no-cudagraphs,0.6177280098199844,0.5493759959936142,-11.065066297752804,"max autotune
(no CUDA graphs)"
7534ecbbf917f920020f,B200,1,attention,compile-disable-caches,1.4311519861221311,1.3086639940738678,-8.55869909248134,disable caches
75d553836e46acf6bcb0,A100-40GB,1,attention,compile-reduce-overhead,0.7255039811134338,0.8732160031795502,20.35991888554796,reduce overhead
7629e72aa7ac78cb3bce,H100,1,attention,compile-disable-caches,0.1391199976205825,0.1515599973499775,8.941920602473067,disable caches
76362abbc3a20ca4b1fa,B200,1,attention,compile-max-autotune-no-cudagraphs,1.158264011144638,1.1808640360832214,1.951198062024669,"max autotune
(no CUDA graphs)"
7643406dbb2258508ee9,H100,1,attention,compile-max-autotune-no-cudagraphs,2.198792040348053,1.7742000222206116,-19.310239910648008,"max autotune
(no CUDA graphs)"
76c654f014a0d59c0792,A100-40GB,1,attention,compile-reduce-overhead,7.101184010505676,8.839679956436157,24.481775762443345,reduce overhead
76cecc399c47d2a53b6b,B200,1,attention,compile-max-autotune-no-cudagraphs,0.5417999997735023,0.4812240153551101,-11.18050654184492,"max autotune
(no CUDA graphs)"
