cell_id,suite,hardware,world_size,runtime_profile,case_kind,collective,overlap,mode,tokens,num_experts,routing_variant,routed_experts_per_token,shared_experts_per_token,network_copies_per_token,routing_profile,capacity_factor,hidden_size,intermediate_size,executed_replicates,successful_sample_replicates,statuses,replicate_count,replicate_medians_ms,replicate_min_ms,replicate_max_ms,median_of_replicate_medians_ms,hierarchical_bootstrap_samples,hierarchical_ci95_low_ms,hierarchical_ci95_high_ms,independence_unit,median_ms,tokens_per_second,useful_tflops,peak_efficiency_pct,effective_bandwidth_gbps,gpu_ms_per_token,algorithmic_flops,phase_share_pct,scaling_efficiency_pct,sequence_length,window,batch_size,dtype,num_heads,head_dim,model_width,block_size,message_bytes_per_rank,compile_time_ms,first_call_ms,peak_allocated_bytes,peak_reserved_bytes,p05_ms,p95_ms,cv_pct,tail_inflation,latency_per_batch_token_ms,attention_type,attention_density
19f6a1004ffcbd8f5c3f,distributed_moe,B200,4,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.08299200236797333, 0.07924799993634224]",0.0792479999363422,0.0829920023679733,0.0811200011521577,4000.0,0.0762960016727447,0.0863040015101432,fresh Modal container replicate,0.0811200011521577,,,,4.849920010179266,,,,,,,,,,,,,262144.0,0.0,0.4002190107712522,18220032.0,354418688.0,0.0765904003754258,0.21143920551985476,61.00236679338107,2.6064990448318146,,global,1.0
1a8d72122396aa2855e9,distributed_moe,H100,4,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.4347839951515198, 0.4285760074853897]",0.4285760074853897,0.4347839951515198,0.4316800013184547,4000.0,0.4270399957895279,0.4364799931645393,fresh Modal container replicate,0.4316800013184547,,,,233.2016785145829,,,,,,,,,,,,,67108864.0,0.0,1.3398879818851128,251924480.0,589299712.0,0.4188495904207229,0.44153279513120647,1.941457187554382,1.0228242999042323,,global,1.0
1bdb50c7154277984855,distributed_moe,B200,8,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.1892159953713417, 0.1860640048980713]",0.1860640048980713,0.1892159953713417,0.1876400001347065,4000.0,0.1796472044661641,0.1928399987518787,fresh Modal container replicate,0.1876400001347065,,,,156.48155670711094,,,,,,,,,,,,,16777216.0,0.0,1.1674789999744917,68054016.0,457179136.0,0.1720832034945488,0.19945280142128463,5.392806076521529,1.0629546007146544,,global,1.0
20c11e0fd834a6850324,distributed_moe,A100-40GB,8,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.2386080026626587, 0.24614400416612625]",0.2386080026626587,0.2461440041661262,0.2423760034143924,4000.0,0.2361439988017082,0.2622254036366939,fresh Modal container replicate,0.2423760034143924,,,,1.8931861736899864,,,,,,,,,,,,,262144.0,0.0,76.52368899999828,13960192.0,23068672.0,0.23312880024313926,0.3689743950963018,22.507081752553475,1.52232230046909,,global,1.0
20cc3d01b6963ce834b8,distributed_moe,B200,4,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.07598400115966797, 0.1775360032916069]",0.0759840011596679,0.1775360032916069,0.1267600022256374,4000.0,0.0753840021789074,0.18410399928689,fresh Modal container replicate,0.1267600022256374,,,,14.7796725722941,,,,,,,,,,,,,1048576.0,0.0,0.3598719922592863,20579328.0,289406976.0,0.1168823983520269,0.20799759980291116,40.397900421395015,1.6408772179781748,,global,1.0
2280963625c7435a1b96,distributed_moe,H100,2,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.07256000116467476, 0.08030400052666664]",0.0725600011646747,0.0803040005266666,0.0764320008456707,4000.0,0.0712560024112463,0.0812640022486448,fresh Modal container replicate,0.0764320008456707,,,,55.0174770730022,,,,,,,,,,,,,4194304.0,0.0,0.2868314986699261,79956480.0,221249536.0,0.0706216000020504,0.08310800250619645,5.619476973477077,1.087345635161452,,global,1.0
22ffb9dd3885b39a6e04,distributed_moe,H100,4,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.43489599227905273, 0.4618080109357834]",0.4348959922790527,0.4618080109357834,0.448352001607418,4000.0,0.4318399876356125,0.4845920205116272,fresh Modal container replicate,0.448352001607418,,,,224.7208616689516,,,,,,,,,,,,,67108864.0,0.0,0.5682805000901681,268829696.0,958398464.0,0.4253880053758621,0.4948040060698986,5.942707414463995,1.103606104792534,,global,1.0
23914338df7e3551b12a,distributed_moe,B200,2,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.669952005147934, 0.6768479943275452]",0.669952005147934,0.6768479943275452,0.6733999997377396,4000.0,0.6696559935808182,0.6787599921226501,fresh Modal container replicate,0.6733999997377396,,,,398.637502116352,,,,,,,,,,,,,268435456.0,0.0,0.969351502135396,809833984.0,817889280.0,0.6718047931790352,0.6865783780813217,1.0380205562040428,1.0195699114177526,,global,1.0
268bcab5d10341b2b179,distributed_moe,B200,4,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.878383994102478, 0.8984479904174805]",0.878383994102478,0.8984479904174805,0.8884159922599792,4000.0,0.8623199760913849,0.9022399932146072,fresh Modal container replicate,0.8884159922599792,,,,453.2837500853743,,,,,,,,,,,,,268435456.0,0.0,3.006133498274721,822739968.0,1092616192.0,0.8510423868894578,0.916230396926403,2.8783337449042445,1.0313078613045545,,global,1.0
26d74b6458e9b4647706,distributed_moe,H100,4,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.16768000274896622, 0.17947199940681458]",0.1676800027489662,0.1794719994068145,0.1735760010778904,4000.0,0.1563840024173259,0.193096000701189,fresh Modal container replicate,0.1735760010778904,,,,9.07199657301651,,,,,,,,,,,,,1048576.0,0.0,1.9084239999926922,53871616.0,650117120.0,0.1438039973378181,0.6386592097580424,96.7471825313122,3.6794211514957693,,global,1.0
2a0961b6b755124e5c71,distributed_moe,A100-40GB,4,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.19684799760580063, 0.15760000050067902]",0.157600000500679,0.1968479976058006,0.1772239990532398,4000.0,0.1519200019538402,0.2523360028862953,fresh Modal container replicate,0.1772239990532398,,,,8.98517393485724,,,,,,,,,,,,,1048576.0,0.0,0.3780895001170847,20449280.0,266338304.0,0.1555120013654232,0.3281735997647045,30.608934229016157,1.8517446932574746,,global,1.0
2aa56b36227a5e5c0db2,distributed_moe,A100-40GB,2,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.6233600080013275, 0.5441759824752808]",0.5441759824752808,0.6233600080013275,0.5837679952383041,4000.0,0.5408879965543747,0.6264800131320953,fresh Modal container replicate,0.5837679952383041,,,,115.48933008244562,,,,,,,,,,,,,67108864.0,0.0,1.4163539999856312,210112000.0,583008256.0,0.5753063946962356,0.6120688036084174,2.534897697285187,1.0484795476986717,,global,1.0
2e3684d18db3e1ebbad6,distributed_moe,H100,2,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.14761599898338318, 1.1793280243873596]",0.1476159989833831,1.1793280243873596,0.6634720116853714,4000.0,0.1421599984169006,1.5046240091323853,fresh Modal container replicate,0.6634720116853714,,,,0.9990666920620836,,,,,,,,,,,,,262144.0,0.0,53.90929300847347,34735104.0,46137344.0,0.46239999979734425,2.263016786053775,49.03817117755267,3.4108700083748706,,global,1.0
2ec7ce041777a6e61c42,distributed_moe,H100,8,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.4387200027704239, 0.44971199333667755]",0.4387200027704239,0.4497119933366775,0.4442159980535507,4000.0,0.4319040030241012,1.2167274350300432,fresh Modal container replicate,0.4442159980535507,,,,264.41751867370107,,,,,,,,,,,,,67108864.0,0.0,12.205799000000184,201592832.0,224395264.0,0.4283408023416996,2.059003198891878,65.9221031906358,4.635139679601686,,global,1.0
31c00fdd76a5b9301d70,distributed_moe,H100,8,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.12439999729394913, 0.11985599994659424]",0.1198559999465942,0.1243999972939491,0.1221279986202716,4000.0,0.1127839982509613,0.1299679987132549,fresh Modal container replicate,0.1221279986202716,,,,60.12194790956536,,,,,,,,,,,,,4194304.0,0.0,0.3809255001101519,79956480.0,343932928.0,0.1072664003819227,0.1358367979526519,9.124991740427404,1.112249439008696,,global,1.0
33fd7b1a746e907c68f9,distributed_moe,A100-40GB,2,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.20208000391721725, 0.2543040066957474]",0.2020800039172172,0.2543040066957474,0.2281920053064823,4000.0,0.1950559988617897,0.2627360075712204,fresh Modal container replicate,0.2281920053064823,,,,18.624464093771515,,,,,,,,,,,,,4194304.0,0.0,0.7553824983830282,25823744.0,738197504.0,0.2105056021362543,0.27110240235924715,9.576903493716586,1.1880451376687469,,global,1.0
34bd5e26c5df96eed2d1,distributed_moe,B200,8,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.16542400419712067, 0.15097599476575851]",0.1509759947657585,0.1654240041971206,0.1581999994814396,4000.0,0.1472479999065399,0.1699875979684293,fresh Modal container replicate,0.1581999994814396,,,,46.494116792414815,,,,,,,,,,,,,4194304.0,0.0,1.0243255001114449,30409728.0,761266176.0,0.14407360255718227,0.3563319992274042,52.08109535760079,2.252414667480514,,global,1.0
3d66c38364a938a17d3b,distributed_moe,B200,2,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.07734400033950806, 0.16888000071048737]",0.077344000339508,0.1688800007104873,0.1231120005249977,4000.0,0.0756240021437406,0.1727920025587082,fresh Modal container replicate,0.1231120005249977,,,,9.883151414559611,,,,,,,,,,,,,1048576.0,0.0,0.3524384956108406,20579328.0,494927872.0,0.11309360135346651,0.13573839757591485,6.255292935784264,1.10256024593113,,global,1.0
